"subjectID","scanner","order","block","run","trial","onsettime","ImageLeft","ImageRight","bidIndexLeft","bidIndexRight","IsleftGo","Response","PairType","Outcome","RT","bidLeft","bidRight","FixationTime","PairType2"
"MRI_faces_105",1,1,4,2,24,121.0174,"2118.jpg","2218.jpg",8,15,0,"b",1,0,578.79,0.76,0.7,122.1007,"High_Value"
"MRI_faces_105",1,1,4,2,25,124.0175,"1114.jpg","1127.jpg",11,10,0,"b",1,0,961.67,0.73,0.75,125.4843,"High_Value"
"MRI_faces_105",1,1,4,2,26,127.0175,"1019.jpg","1060.jpg",47,49,1,"b",2,1,961.73,0.28,0.28,128.4844,"Low_Value"
"MRI_faces_105",1,1,4,2,27,131.0175,"2229.jpg","1019.jpg",51,47,0,"y",2,1,861.66,0.23,0.28,132.3844,"Low_Value"
"MRI_faces_105",1,1,4,2,28,137.0177,"2024.jpg","2153.jpg",44,46,1,"y",2,0,801.52,0.38,0.3,138.3179,"Low_Value"
"MRI_faces_105",1,1,4,2,29,140.0177,"1216.jpg","1262.jpg",12,9,1,"y",1,0,863.49,0.71,0.75,141.3845,"High_Value"
"MRI_faces_105",1,1,4,2,30,149.0178,"1017.jpg","1146.jpg",45,43,1,"b",2,1,987.37,0.36,0.39,150.5014,"Low_Value"
"MRI_faces_105",1,1,4,2,31,153.0178,"2089.jpg","1060.jpg",50,49,1,"b",2,1,946.35,0.27,0.28,154.4681,"Low_Value"
"MRI_faces_105",1,1,4,2,32,157.018,"1114.jpg","2053.jpg",11,7,0,"y",1,1,804.25,0.73,0.78,158.3181,"High_Value"
"MRI_faces_105",1,1,4,2,33,160.018,"2229.jpg","2039.jpg",51,52,0,"b",2,0,947.17,0.23,0.23,161.4682,"Low_Value"
"MRI_faces_105",1,1,4,2,34,163.0181,"2153.jpg","2112.jpg",46,53,0,"b",2,0,852.14,0.3,0.23,164.3681,"Low_Value"
"MRI_faces_105",1,1,4,2,35,173.0181,"2039.jpg","1204.jpg",52,54,1,"b",2,1,986.07,0.23,0.2,174.5019,"Low_Value"
"MRI_faces_105",1,1,4,2,36,177.0188,"2053.jpg","1226.jpg",7,17,1,"b",1,1,684.41,0.78,0.68,178.2025,"High_Value"
"MRI_faces_105",1,1,4,2,37,185.0203,"2128.jpg","2024.jpg",48,44,0,"b",2,0,770.92,0.28,0.38,186.2873,"Low_Value"
"MRI_faces_105",1,1,4,2,38,188.0206,"2053.jpg","1013.jpg",7,14,1,"b",1,1,582.61,0.78,0.7,189.1044,"High_Value"
"MRI_faces_108",1,2,3,1,1,2.028171,"1073.jpg","1007.jpg",15,16,0,"b",1,0,1410.62,0.62,0.62,3.937618,"High_Value"
"MRI_faces_108",1,2,3,1,2,5.028261,"1007.jpg","2229.jpg",16,13,1,"y",1,0,1389.54,0.62,0.69,6.911747,"High_Value"
"MRI_faces_108",1,2,3,1,3,8.028368,"2118.jpg","1013.jpg",14,7,1,"y",1,0,1447.43,0.63,0.76,9.971037,"High_Value"
"MRI_faces_108",1,2,3,1,4,13.02837,"1027.jpg","1013.jpg",11,7,1,"y",1,0,1438.43,0.72,0.76,14.96202,"High_Value"
"MRI_faces_108",1,2,3,1,5,18.0284,"2053.jpg","1183.jpg",51,52,1,"b",2,1,1049.41,0.3,0.3,19.57264,"Low_Value"
"MRI_faces_108",1,2,3,1,6,25.0285,"2153.jpg","1007.jpg",10,16,0,"x",1,NA,999000,0.72,0.62,27.02871,"High_Value"
"MRI_faces_108",1,2,3,1,7,29.02862,"1035.jpg","2063.jpg",55,5,0,"y",4,1,834.18,0.24,0.81,30.36207,"Sanity"
"MRI_faces_108",1,2,3,1,8,32.02861,"1246.jpg","1216.jpg",45,43,0,"y",2,1,974.21,0.34,0.37,33.49547,"Low_Value"
"MRI_faces_108",1,2,3,1,9,39.02872,"1017.jpg","1019.jpg",18,9,0,"b",1,0,1199.06,0.6,0.73,40.72638,"High_Value"
"MRI_faces_108",1,2,3,1,10,43.0267,"2053.jpg","2128.jpg",51,44,1,"y",2,0,1213.09,0.3,0.34,44.72903,"Low_Value"
"MRI_faces_108",1,2,3,1,11,46.02889,"2125.jpg","2094.jpg",8,12,1,"y",1,0,1248.86,0.74,0.71,47.77766,"High_Value"
"MRI_faces_108",1,2,3,1,12,50.02891,"1007.jpg","1017.jpg",16,18,1,"y",1,0,1144.9,0.62,0.6,51.6624,"High_Value"
"MRI_faces_108",1,2,3,1,13,54.02899,"1246.jpg","2149.jpg",45,54,0,"y",2,1,1177.81,0.34,0.26,55.69582,"Low_Value"
"MRI_faces_108",1,2,3,1,14,59.01251,"1216.jpg","1146.jpg",43,50,1,"b",2,1,1430.29,0.37,0.31,60.9467,"Low_Value"
"MRI_faces_108",1,2,3,1,15,63.0133,"2118.jpg","1017.jpg",14,18,1,"x",1,NA,999000,0.63,0.6,65.01398,"High_Value"
"MRI_faces_108",1,2,3,1,16,67.01431,"1183.jpg","1216.jpg",52,43,0,"b",2,0,1155.48,0.3,0.37,68.68129,"Low_Value"
"MRI_faces_108",1,2,3,1,17,70.01475,"2058.jpg","1216.jpg",53,43,0,"y",2,1,914.06,0.29,0.37,71.4318,"Low_Value"
"MRI_faces_108",1,2,3,1,18,80.01653,"2063.jpg","1052.jpg",5,56,1,"y",4,0,1210.28,0.81,0.24,81.73357,"Sanity"
"MRI_faces_108",1,2,3,1,19,84.01722,"2058.jpg","2043.jpg",53,48,0,"y",2,1,1125.59,0.29,0.32,85.65091,"Low_Value"
"MRI_faces_108",1,2,3,1,20,87.01775,"1013.jpg","2125.jpg",7,8,0,"y",1,1,1081.05,0.76,0.74,88.6015,"High_Value"
"MRI_faces_108",1,2,3,1,21,90.01828,"2155.jpg","1173.jpg",47,46,0,"b",2,0,869.53,0.34,0.34,91.39632,"Low_Value"
"MRI_faces_108",1,2,3,1,22,94.01893,"1027.jpg","1073.jpg",11,15,1,"y",1,0,1336.86,0.72,0.62,95.86302,"High_Value"
"MRI_faces_108",1,2,3,1,23,100.0201,"2128.jpg","2043.jpg",44,48,0,"b",2,0,1175.71,0.34,0.32,101.7038,"Low_Value"
"MRI_faces_108",1,2,3,1,24,103.0205,"2094.jpg","1027.jpg",12,11,0,"b",1,0,851.33,0.71,0.72,104.38,"High_Value"
"MRI_faces_108",1,2,3,1,25,106.0211,"2053.jpg","2155.jpg",51,47,1,"y",2,0,910.71,0.3,0.34,107.4381,"Low_Value"
"MRI_faces_108",1,2,3,1,26,110.0218,"2128.jpg","2194.jpg",44,49,0,"y",2,1,959.01,0.34,0.31,111.4799,"Low_Value"
"MRI_faces_108",1,2,3,1,27,113.0223,"2229.jpg","1027.jpg",13,11,0,"b",1,0,1067.52,0.69,0.72,114.5894,"High_Value"
"MRI_faces_108",1,2,3,1,28,116.0228,"2194.jpg","1246.jpg",49,45,1,"b",2,1,1154.01,0.31,0.34,117.68,"Low_Value"
"MRI_faces_108",1,2,3,1,29,130.0252,"2094.jpg","1019.jpg",12,9,0,"b",1,0,1074.56,0.71,0.73,131.5968,"High_Value"
"MRI_faces_108",1,2,3,1,30,140.027,"2118.jpg","1073.jpg",14,15,1,"y",1,0,1306.81,0.63,0.62,141.8304,"High_Value"
"MRI_faces_108",1,2,3,1,31,146.028,"2053.jpg","1246.jpg",51,45,1,"y",2,0,1083.8,0.3,0.34,147.6118,"Low_Value"
"MRI_faces_108",1,2,3,1,32,150.0287,"2118.jpg","2094.jpg",14,12,1,"y",1,0,878.09,0.63,0.71,151.3971,"High_Value"
"MRI_faces_108",1,2,3,1,33,156.0134,"1246.jpg","1173.jpg",45,46,0,"y",2,1,1233.39,0.34,0.34,157.7469,"Low_Value"
"MRI_faces_108",1,2,3,1,34,160.0136,"2043.jpg","1246.jpg",48,45,1,"b",2,1,1056.19,0.32,0.34,161.5809,"Low_Value"
"MRI_faces_108",1,2,3,1,35,166.0149,"2153.jpg","1114.jpg",10,17,0,"b",1,0,858.88,0.72,0.62,167.3818,"High_Value"
"MRI_faces_108",1,2,3,1,36,178.0169,"1114.jpg","1017.jpg",17,18,1,"y",1,0,1214.85,0.62,0.6,179.734,"High_Value"
"MRI_faces_108",1,2,3,1,37,181.0174,"2155.jpg","2149.jpg",47,54,0,"y",2,1,1400.4,0.34,0.26,182.9178,"Low_Value"
"MRI_faces_108",1,2,3,1,38,188.0187,"2043.jpg","1146.jpg",48,50,1,"x",2,NA,999000,0.32,0.31,190.0191,"Low_Value"
"MRI_faces_108",1,2,3,2,1,2.013822,"1007.jpg","2094.jpg",16,12,1,"y",1,0,903.85,0.62,0.71,3.415364,"High_Value"
"MRI_faces_108",1,2,3,2,2,6.014499,"2153.jpg","1027.jpg",10,11,0,"b",1,0,1128.17,0.72,0.72,7.648242,"High_Value"
"MRI_faces_108",1,2,3,2,3,13.01581,"2118.jpg","2153.jpg",14,10,1,"y",1,0,897.87,0.63,0.72,14.41615,"High_Value"
"MRI_faces_108",1,2,3,2,4,16.01627,"1027.jpg","1017.jpg",11,18,1,"b",1,1,1026.39,0.72,0.6,17.54433,"High_Value"
"MRI_faces_108",1,2,3,2,5,21.01719,"1013.jpg","1019.jpg",7,9,0,"y",1,1,1303.49,0.76,0.73,22.81755,"High_Value"
"MRI_faces_108",1,2,3,2,6,31.01897,"2155.jpg","2194.jpg",47,49,0,"y",2,1,1254.7,0.34,0.31,32.7778,"Low_Value"
"MRI_faces_108",1,2,3,2,7,34.01947,"1052.jpg","2212.jpg",56,6,0,"y",4,1,900.2,0.24,0.77,35.41984,"Sanity"
"MRI_faces_108",1,2,3,2,8,37.01996,"2149.jpg","1146.jpg",54,50,1,"b",2,1,686.72,0.26,0.31,38.20386,"Low_Value"
"MRI_faces_108",1,2,3,2,9,46.02168,"2155.jpg","1216.jpg",47,43,0,"y",2,1,988.99,0.34,0.37,47.51146,"Low_Value"
"MRI_faces_108",1,2,3,2,10,49.02211,"1114.jpg","2094.jpg",17,12,1,"y",1,0,795.59,0.62,0.71,50.31149,"High_Value"
"MRI_faces_108",1,2,3,2,11,59.0115,"2053.jpg","1146.jpg",51,50,1,"b",2,1,904.21,0.3,0.31,60.42424,"Low_Value"
"MRI_faces_108",1,2,3,2,12,64.01148,"1183.jpg","2043.jpg",52,48,0,"b",2,0,1173.19,0.3,0.32,65.69495,"Low_Value"
"MRI_faces_108",1,2,3,2,13,69.01155,"1114.jpg","1013.jpg",17,7,1,"b",1,1,971.13,0.62,0.76,70.4927,"High_Value"
"MRI_faces_108",1,2,3,2,14,77.01175,"1216.jpg","2128.jpg",43,44,1,"b",2,1,912.93,0.37,0.34,78.42848,"Low_Value"
"MRI_faces_108",1,2,3,2,15,84.01176,"1073.jpg","1114.jpg",15,17,0,"y",1,1,1444.94,0.62,0.62,85.96197,"High_Value"
"MRI_faces_108",1,2,3,2,16,88.01227,"2194.jpg","1183.jpg",49,52,1,"b",2,1,1167.4,0.31,0.3,89.67933,"Low_Value"
"MRI_faces_108",1,2,3,2,17,91.01277,"2153.jpg","2125.jpg",10,8,0,"b",1,0,1212.9,0.72,0.74,92.72983,"High_Value"
"MRI_faces_108",1,2,3,2,18,96.01364,"2229.jpg","1019.jpg",13,9,0,"y",1,1,1117.04,0.69,0.73,97.63077,"High_Value"
"MRI_faces_108",1,2,3,2,19,99.0142,"1173.jpg","2128.jpg",46,44,1,"b",2,1,920.5,0.34,0.34,100.4312,"Low_Value"
"MRI_faces_108",1,2,3,2,20,107.0155,"2229.jpg","1114.jpg",13,17,0,"y",1,1,1033.12,0.69,0.62,108.5493,"High_Value"
"MRI_faces_108",1,2,3,2,21,113.0167,"1173.jpg","2058.jpg",46,53,1,"y",2,0,1174,0.34,0.29,114.6957,"Low_Value"
"MRI_faces_108",1,2,3,2,22,118.0175,"1146.jpg","2194.jpg",50,49,0,"y",2,1,1218.14,0.31,0.31,119.7346,"Low_Value"
"MRI_faces_108",1,2,3,2,23,123.0183,"1013.jpg","1007.jpg",7,16,0,"y",1,1,1101.37,0.76,0.62,124.6187,"High_Value"
"MRI_faces_108",1,2,3,2,24,126.0189,"1146.jpg","1173.jpg",50,46,0,"b",2,0,1232.8,0.31,0.34,127.7526,"Low_Value"
"MRI_faces_108",1,2,3,2,25,140.0213,"2212.jpg","1035.jpg",6,55,1,"b",4,1,930.4,0.77,0.24,141.446,"Sanity"
"MRI_faces_108",1,2,3,2,26,143.0219,"2229.jpg","2118.jpg",13,14,0,"y",1,1,1080.77,0.69,0.63,144.5961,"High_Value"
"MRI_faces_108",1,2,3,2,27,147.0226,"2058.jpg","2194.jpg",53,49,0,"y",2,1,906.05,0.29,0.31,148.4295,"Low_Value"
"MRI_faces_108",1,2,3,2,28,151.0127,"1073.jpg","2125.jpg",15,8,0,"b",1,0,934.01,0.62,0.74,152.4569,"High_Value"
"MRI_faces_108",1,2,3,2,29,154.0128,"1173.jpg","1183.jpg",46,52,1,"y",2,0,1251.88,0.34,0.3,155.7742,"Low_Value"
"MRI_faces_108",1,2,3,2,30,157.0128,"2058.jpg","2149.jpg",53,54,0,"b",2,0,1319.86,0.29,0.26,158.8414,"Low_Value"
"MRI_faces_108",1,2,3,2,31,163.0129,"2128.jpg","2149.jpg",44,54,0,"b",2,0,1243.78,0.34,0.26,164.7632,"Low_Value"
"MRI_faces_108",1,2,3,2,32,169.013,"2149.jpg","1183.jpg",54,52,1,"y",2,0,1055.63,0.26,0.3,170.5767,"Low_Value"
"MRI_faces_108",1,2,3,2,33,172.013,"2229.jpg","2125.jpg",13,8,0,"x",1,NA,999000,0.69,0.74,174.0131,"High_Value"
"MRI_faces_108",1,2,3,2,34,175.013,"2053.jpg","2058.jpg",51,53,1,"b",2,1,955.71,0.3,0.29,176.4778,"Low_Value"
"MRI_faces_108",1,2,3,2,35,179.0131,"2125.jpg","1017.jpg",8,18,1,"y",1,0,1196.57,0.74,0.6,180.7132,"High_Value"
"MRI_faces_108",1,2,3,2,36,182.0132,"1019.jpg","1073.jpg",9,15,1,"b",1,1,845.51,0.73,0.62,183.3632,"High_Value"
"MRI_faces_108",1,2,3,2,37,185.0132,"2043.jpg","2155.jpg",48,47,1,"y",2,0,800.51,0.32,0.34,186.3133,"Low_Value"
"MRI_faces_108",1,2,3,2,38,188.0148,"1019.jpg","2153.jpg",9,10,1,"y",1,0,1157.86,0.73,0.72,189.68,"High_Value"
"MRI_faces_108",1,2,4,1,1,2.013513,"1173.jpg","2155.jpg",46,47,1,"b",2,1,962.22,0.34,0.34,3.481325,"Low_Value"
"MRI_faces_108",1,2,4,1,2,9.013602,"1216.jpg","2058.jpg",43,53,1,"b",2,1,826.13,0.37,0.29,10.34703,"Low_Value"
"MRI_faces_108",1,2,4,1,3,22.01686,"1073.jpg","1007.jpg",15,16,0,"y",1,1,982.89,0.62,0.62,23.49813,"High_Value"
"MRI_faces_108",1,2,4,1,4,26.01696,"1013.jpg","1114.jpg",7,17,0,"b",1,0,1070.74,0.76,0.62,27.58214,"High_Value"
"MRI_faces_108",1,2,4,1,5,31.01605,"1073.jpg","1027.jpg",15,11,0,"b",1,0,1050.67,0.62,0.72,32.56637,"High_Value"
"MRI_faces_108",1,2,4,1,6,34.01659,"1017.jpg","2118.jpg",18,14,0,"y",1,1,1023.13,0.6,0.63,35.53356,"High_Value"
"MRI_faces_108",1,2,4,1,7,39.01738,"1052.jpg","2212.jpg",56,6,0,"y",4,1,1115.33,0.24,0.77,40.63442,"Sanity"
"MRI_faces_108",1,2,4,1,8,43.0182,"2153.jpg","1027.jpg",10,11,0,"b",1,0,853.51,0.72,0.72,44.36847,"High_Value"
"MRI_faces_108",1,2,4,1,9,52.01974,"1216.jpg","2128.jpg",43,44,1,"y",2,0,1028.96,0.37,0.34,53.54763,"Low_Value"
"MRI_faces_108",1,2,4,1,10,57.02056,"1007.jpg","1013.jpg",16,7,1,"y",1,0,980.15,0.62,0.76,58.49773,"High_Value"
"MRI_faces_108",1,2,4,1,11,61.02126,"2153.jpg","1019.jpg",10,9,0,"b",1,0,743.47,0.72,0.73,62.26467,"High_Value"
"MRI_faces_108",1,2,4,1,12,68.02248,"1246.jpg","2194.jpg",45,49,0,"y",2,1,667.24,0.34,0.31,69.18127,"Low_Value"
"MRI_faces_108",1,2,4,1,13,72.02317,"2043.jpg","2155.jpg",48,47,1,"b",2,1,1159.54,0.32,0.34,73.67358,"Low_Value"
"MRI_faces_108",1,2,4,1,14,78.01464,"2194.jpg","2128.jpg",49,44,1,"b",2,1,928.09,0.31,0.34,79.44785,"Low_Value"
"MRI_faces_108",1,2,4,1,15,83.01472,"2153.jpg","2118.jpg",10,14,0,"b",1,0,802,0.72,0.63,84.31481,"High_Value"
"MRI_faces_108",1,2,4,1,16,87.01475,"2194.jpg","1183.jpg",49,52,1,"b",2,1,1063.96,0.31,0.3,88.58157,"Low_Value"
"MRI_faces_108",1,2,4,1,17,90.0148,"1027.jpg","2229.jpg",11,13,1,"b",1,1,1121.94,0.72,0.69,91.64338,"High_Value"
"MRI_faces_108",1,2,4,1,18,93.01482,"1019.jpg","2229.jpg",9,13,1,"b",1,1,1087.9,0.73,0.69,94.59828,"High_Value"
"MRI_faces_108",1,2,4,1,19,97.01487,"2094.jpg","1027.jpg",12,11,0,"b",1,0,1042.82,0.71,0.72,98.5613,"High_Value"
"MRI_faces_108",1,2,4,1,20,110.015,"2094.jpg","1114.jpg",12,17,0,"b",1,0,806.74,0.71,0.62,111.3151,"High_Value"
"MRI_faces_108",1,2,4,1,21,114.0151,"2058.jpg","1173.jpg",53,46,0,"y",2,1,1066.65,0.29,0.34,115.5819,"Low_Value"
"MRI_faces_108",1,2,4,1,22,117.0151,"1146.jpg","2043.jpg",50,48,0,"b",2,0,1089.58,0.31,0.32,118.5987,"Low_Value"
"MRI_faces_108",1,2,4,1,23,122.0153,"2149.jpg","1183.jpg",54,52,1,"y",2,0,927.47,0.26,0.3,123.449,"Low_Value"
"MRI_faces_108",1,2,4,1,24,125.0157,"1114.jpg","2153.jpg",17,10,1,"y",1,0,1071.97,0.62,0.72,126.5829,"High_Value"
"MRI_faces_108",1,2,4,1,25,129.0165,"1146.jpg","2149.jpg",50,54,0,"b",2,0,1053.25,0.31,0.26,130.5668,"Low_Value"
"MRI_faces_108",1,2,4,1,26,135.0174,"1246.jpg","1216.jpg",45,43,0,"y",2,1,831.27,0.34,0.37,136.3512,"Low_Value"
"MRI_faces_108",1,2,4,1,27,138.018,"1007.jpg","2153.jpg",16,10,1,"y",1,0,752.74,0.62,0.72,139.2683,"High_Value"
"MRI_faces_108",1,2,4,1,28,142.0188,"2229.jpg","2125.jpg",13,8,0,"y",1,1,703.94,0.69,0.74,143.2191,"High_Value"
"MRI_faces_108",1,2,4,1,29,147.0196,"2058.jpg","2149.jpg",53,54,0,"y",2,1,1114.12,0.29,0.26,148.6323,"Low_Value"
"MRI_faces_108",1,2,4,1,30,151.0203,"2053.jpg","2155.jpg",51,47,1,"y",2,0,1029.44,0.3,0.34,152.549,"Low_Value"
"MRI_faces_108",1,2,4,1,31,163.0157,"1216.jpg","1183.jpg",43,52,1,"b",2,1,908.04,0.37,0.3,164.4227,"Low_Value"
"MRI_faces_108",1,2,4,1,32,169.0158,"1013.jpg","1027.jpg",7,11,0,"b",1,0,1095.9,0.76,0.72,170.6159,"High_Value"
"MRI_faces_108",1,2,4,1,33,172.0159,"2043.jpg","1183.jpg",48,52,1,"y",2,0,840.87,0.32,0.3,173.3577,"Low_Value"
"MRI_faces_108",1,2,4,1,34,176.0158,"2063.jpg","1035.jpg",5,55,1,"b",4,1,1122.93,0.81,0.24,177.6417,"Sanity"
"MRI_faces_108",1,2,4,1,35,179.0159,"1183.jpg","1173.jpg",52,46,0,"y",2,1,993.81,0.3,0.34,180.5089,"Low_Value"
"MRI_faces_108",1,2,4,1,36,182.0159,"2125.jpg","2153.jpg",8,10,1,"y",1,0,1028.8,0.74,0.72,183.5495,"High_Value"
"MRI_faces_108",1,2,4,1,37,185.0159,"2194.jpg","1146.jpg",49,50,1,"b",2,1,1054.77,0.31,0.31,186.5663,"Low_Value"
"MRI_faces_108",1,2,4,1,38,188.0189,"1027.jpg","1017.jpg",11,18,1,"y",1,0,1136.75,0.72,0.6,189.6495,"High_Value"
"MRI_faces_108",1,2,4,2,1,2.022268,"2194.jpg","2155.jpg",49,47,1,"b",2,1,1034.77,0.31,0.34,3.556803,"Low_Value"
"MRI_faces_108",1,2,4,2,2,9.02245,"1216.jpg","2155.jpg",43,47,1,"y",2,0,706.56,0.37,0.34,10.23338,"Low_Value"
"MRI_faces_108",1,2,4,2,3,22.02271,"1019.jpg","1017.jpg",9,18,1,"b",1,1,893.32,0.73,0.6,23.41907,"High_Value"
"MRI_faces_108",1,2,4,2,4,26.02267,"1013.jpg","1019.jpg",7,9,0,"y",1,1,798.36,0.76,0.73,27.32296,"High_Value"
"MRI_faces_108",1,2,4,2,5,31.02279,"1216.jpg","1146.jpg",43,50,1,"b",2,1,1042.23,0.37,0.31,32.55627,"Low_Value"
"MRI_faces_108",1,2,4,2,6,34.02285,"1173.jpg","1146.jpg",46,50,1,"b",2,1,941.17,0.34,0.31,35.45631,"Low_Value"
"MRI_faces_108",1,2,4,2,7,39.02291,"1073.jpg","2118.jpg",15,14,0,"y",1,1,790.13,0.62,0.63,40.30642,"High_Value"
"MRI_faces_108",1,2,4,2,8,43.02292,"1246.jpg","2053.jpg",45,51,0,"y",2,1,873.09,0.34,0.3,44.38972,"Low_Value"
"MRI_faces_108",1,2,4,2,9,52.02403,"2149.jpg","1246.jpg",54,45,1,"b",2,1,883.98,0.26,0.34,53.40762,"Low_Value"
"MRI_faces_108",1,2,4,2,10,57.02487,"2125.jpg","1073.jpg",8,15,1,"b",1,1,723.18,0.74,0.62,58.24178,"High_Value"
"MRI_faces_108",1,2,4,2,11,61.0255,"2058.jpg","2043.jpg",53,48,0,"b",2,0,930.52,0.29,0.32,62.4567,"Low_Value"
"MRI_faces_108",1,2,4,2,12,68.02332,"1017.jpg","2125.jpg",18,8,0,"y",1,1,708.69,0.6,0.74,69.22706,"High_Value"
"MRI_faces_108",1,2,4,2,13,72.02335,"1019.jpg","2094.jpg",9,12,1,"y",1,0,813.64,0.73,0.71,73.34027,"High_Value"
"MRI_faces_108",1,2,4,2,14,78.02337,"1073.jpg","1019.jpg",15,9,0,"y",1,1,1275.64,0.62,0.73,79.79559,"High_Value"
"MRI_faces_108",1,2,4,2,15,83.02343,"1007.jpg","2229.jpg",16,13,1,"b",1,1,1137.59,0.62,0.69,84.66317,"High_Value"
"MRI_faces_108",1,2,4,2,16,87.02357,"2128.jpg","2053.jpg",44,51,0,"b",2,0,1238.48,0.34,0.3,88.76383,"Low_Value"
"MRI_faces_108",1,2,4,2,17,90.02355,"2094.jpg","1007.jpg",12,16,0,"b",1,0,719.45,0.71,0.62,91.24035,"High_Value"
"MRI_faces_108",1,2,4,2,18,93.02367,"2043.jpg","2128.jpg",48,44,1,"y",2,0,902.36,0.32,0.34,94.42369,"Low_Value"
"MRI_faces_108",1,2,4,2,19,97.02364,"1183.jpg","2053.jpg",52,51,0,"y",2,1,1199.37,0.3,0.3,98.72375,"Low_Value"
"MRI_faces_108",1,2,4,2,20,110.0238,"1017.jpg","1007.jpg",18,16,0,"b",1,0,1040.2,0.6,0.62,111.5573,"High_Value"
"MRI_faces_108",1,2,4,2,21,114.0239,"2053.jpg","1146.jpg",51,50,1,"y",2,0,1256.1,0.3,0.31,115.774,"Low_Value"
"MRI_faces_108",1,2,4,2,22,117.0239,"1114.jpg","1073.jpg",17,15,1,"b",1,1,1097.07,0.62,0.62,118.624,"High_Value"
"MRI_faces_108",1,2,4,2,23,122.0241,"2118.jpg","1013.jpg",14,7,1,"b",1,1,1137.97,0.63,0.76,123.6574,"High_Value"
"MRI_faces_108",1,2,4,2,24,125.024,"2149.jpg","2155.jpg",54,47,1,"b",2,1,1283,0.26,0.34,126.8075,"Low_Value"
"MRI_faces_108",1,2,4,2,25,129.0241,"2058.jpg","2053.jpg",53,51,0,"y",2,1,1161.91,0.29,0.3,130.6878,"Low_Value"
"MRI_faces_108",1,2,4,2,26,135.0241,"1017.jpg","1114.jpg",18,17,0,"b",1,0,1092.86,0.6,0.62,136.6076,"High_Value"
"MRI_faces_108",1,2,4,2,27,138.0241,"2194.jpg","2058.jpg",49,53,1,"b",2,1,870.86,0.31,0.29,139.391,"Low_Value"
"MRI_faces_108",1,2,4,2,28,142.0243,"2094.jpg","2118.jpg",12,14,0,"b",1,0,706.7,0.71,0.63,143.2244,"High_Value"
"MRI_faces_108",1,2,4,2,29,147.0243,"2043.jpg","1246.jpg",48,45,1,"b",2,1,966.74,0.32,0.34,148.4912,"Low_Value"
"MRI_faces_108",1,2,4,2,30,151.0246,"1246.jpg","1173.jpg",45,46,0,"y",2,1,893.43,0.34,0.34,152.4083,"Low_Value"
"MRI_faces_108",1,2,4,2,31,163.0266,"2229.jpg","1114.jpg",13,17,0,"b",1,0,1017.42,0.69,0.62,164.5436,"High_Value"
"MRI_faces_108",1,2,4,2,32,169.0246,"1013.jpg","2125.jpg",7,8,0,"y",1,1,675.36,0.76,0.74,170.1946,"High_Value"
"MRI_faces_108",1,2,4,2,33,172.0247,"2063.jpg","1052.jpg",5,56,1,"b",4,1,1090.29,0.81,0.24,173.6119,"Sanity"
"MRI_faces_108",1,2,4,2,34,176.0247,"2125.jpg","2094.jpg",8,12,1,"y",1,0,748.35,0.74,0.71,177.2749,"High_Value"
"MRI_faces_108",1,2,4,2,35,179.0247,"1035.jpg","2212.jpg",55,6,0,"y",4,1,947.26,0.24,0.77,180.4631,"Sanity"
"MRI_faces_108",1,2,4,2,36,182.0247,"2229.jpg","2118.jpg",13,14,0,"b",1,0,1005.33,0.69,0.63,183.5303,"High_Value"
"MRI_faces_108",1,2,4,2,37,185.0249,"2149.jpg","2128.jpg",54,44,1,"b",2,1,1069.14,0.26,0.34,186.5916,"Low_Value"
"MRI_faces_108",1,2,4,2,38,188.0248,"2128.jpg","1173.jpg",44,46,0,"y",2,1,1204.19,0.34,0.34,189.7251,"Low_Value"
"MRI_faces_110",1,2,3,1,1,2.025326,"1226.jpg","1173.jpg",49,47,1,"b",2,1,1407.24,0.34,0.36,3.930654,"Low_Value"
"MRI_faces_110",1,2,3,1,2,9.026651,"1173.jpg","1146.jpg",47,48,0,"y",2,1,1221.91,0.36,0.35,10.74729,"Low_Value"
"MRI_faces_110",1,2,3,1,3,22.01415,"2063.jpg","1145.jpg",17,7,1,"b",1,1,859.42,0.61,0.79,23.38093,"High_Value"
"MRI_faces_110",1,2,3,1,4,26.01412,"2149.jpg","2041.jpg",53,51,0,"y",2,1,1183.44,0.25,0.31,27.69777,"Low_Value"
"MRI_faces_110",1,2,3,1,5,31.01416,"2181.jpg","1183.jpg",15,16,0,"b",1,0,1164.38,0.72,0.61,32.6811,"High_Value"
"MRI_faces_110",1,2,3,1,6,34.0143,"2240.jpg","1226.jpg",44,49,0,"b",2,0,1206.26,0.36,0.34,35.73155,"Low_Value"
"MRI_faces_110",1,2,3,1,7,39.01522,"1031.jpg","1145.jpg",9,7,1,"b",1,1,1491.34,0.75,0.79,41.01572,"High_Value"
"MRI_faces_110",1,2,3,1,8,43.01588,"2218.jpg","1035.jpg",14,10,1,"y",1,0,976.7,0.72,0.74,44.49978,"High_Value"
"MRI_faces_110",1,2,3,1,9,52.01736,"2063.jpg","1050.jpg",17,12,1,"b",1,1,940.2,0.61,0.74,53.46458,"High_Value"
"MRI_faces_110",1,2,3,1,10,57.01834,"2045.jpg","1204.jpg",46,50,1,"b",2,1,897.22,0.36,0.31,58.41882,"Low_Value"
"MRI_faces_110",1,2,3,1,11,61.01904,"2209.jpg","2181.jpg",8,15,1,"x",1,NA,999000,0.77,0.72,63.01967,"High_Value"
