"subjectID","scanner","order","block","run","trial","onsettime","ImageLeft","ImageRight","bidIndexLeft","bidIndexRight","IsleftGo","Response","PairType","Outcome","RT","bidLeft","bidRight","FixationTime","PairType2"
"MRI_faces_123",1,1,2,2,29,147.0199,"2063.jpg","2181.jpg",14,7,0,"y",1,1,791.54,0.7,0.8,148.3202,"High_Value"
"MRI_faces_123",1,1,2,2,30,151.0205,"1114.jpg","2248.jpg",8,13,0,"y",1,1,824.91,0.8,0.7,152.3542,"High_Value"
"MRI_faces_123",1,1,2,2,31,163.0299,"1192.jpg","1127.jpg",54,50,0,"y",2,1,736.58,0.2,0.27,164.2633,"Low_Value"
"MRI_faces_123",1,1,2,2,32,169.0296,"2024.jpg","2155.jpg",43,53,0,"y",2,1,695.85,0.36,0.21,170.224,"Low_Value"
"MRI_faces_123",1,1,2,2,33,172.03,"2248.jpg","2053.jpg",13,17,1,"b",1,1,873.42,0.7,0.67,173.3968,"High_Value"
"MRI_faces_123",1,1,2,2,34,176.0249,"1192.jpg","1013.jpg",54,44,0,"y",2,1,666.51,0.2,0.32,177.1919,"Low_Value"
"MRI_faces_123",1,1,2,2,35,179.0254,"2155.jpg","2218.jpg",53,46,1,"y",2,0,687.04,0.21,0.31,180.2135,"Low_Value"
"MRI_faces_123",1,1,2,2,36,182.0301,"1080.jpg","1127.jpg",48,50,0,"y",2,1,696.35,0.29,0.27,183.2135,"Low_Value"
"MRI_faces_123",1,1,2,2,37,185.0264,"2181.jpg","1114.jpg",7,8,1,"b",1,1,628.04,0.8,0.8,186.1469,"High_Value"
"MRI_faces_123",1,1,2,2,38,188.0301,"2118.jpg","1073.jpg",18,11,1,"b",1,1,816.29,0.66,0.72,189.3441,"High_Value"
"MRI_faces_124",1,2,1,1,1,2.015553,"2153.jpg","2194.jpg",5,55,1,"y",4,0,874.9,0.82,0.22,3.399142,"Sanity"
"MRI_faces_124",1,2,1,1,2,6.015539,"1192.jpg","1191.jpg",52,49,0,"b",2,0,1041.9,0.24,0.29,7.566047,"Low_Value"
"MRI_faces_124",1,2,1,1,3,13.01694,"2063.jpg","1114.jpg",11,13,1,"b",1,1,958.5,0.72,0.7,14.48421,"High_Value"
"MRI_faces_124",1,2,1,1,4,16.01934,"2015.jpg","2125.jpg",8,7,1,"y",1,0,1241.1,0.79,0.81,17.76795,"High_Value"
"MRI_faces_124",1,2,1,1,5,21.0183,"1192.jpg","2209.jpg",52,43,0,"y",2,1,991.14,0.24,0.35,22.51875,"Low_Value"
"MRI_faces_124",1,2,1,1,6,31.02015,"1050.jpg","2041.jpg",17,15,1,"b",1,1,1144.28,0.64,0.68,32.67044,"High_Value"
"MRI_faces_124",1,2,1,1,7,34.02057,"1192.jpg","1017.jpg",52,54,0,"b",2,0,1235.88,0.24,0.22,35.76635,"Low_Value"
"MRI_faces_124",1,2,1,1,8,37.02111,"2218.jpg","2125.jpg",14,7,1,"y",1,0,1122.33,0.7,0.81,38.64982,"High_Value"
"MRI_faces_124",1,2,1,1,9,46.02274,"1073.jpg","1192.jpg",48,52,1,"b",2,1,1010.7,0.29,0.24,47.53988,"Low_Value"
"MRI_faces_124",1,2,1,1,10,49.02328,"2181.jpg","2112.jpg",10,9,0,"y",1,1,985.16,0.75,0.78,50.5166,"High_Value"
"MRI_faces_124",1,2,1,1,11,59.02504,"2194.jpg","2248.jpg",55,6,0,"b",4,0,996.42,0.22,0.81,60.52552,"Sanity"
"MRI_faces_124",1,2,1,1,12,64.02588,"2181.jpg","2063.jpg",10,11,0,"b",1,0,971.6,0.75,0.72,65.50007,"High_Value"
"MRI_faces_124",1,2,1,1,13,69.02673,"2112.jpg","1114.jpg",9,13,1,"b",1,1,986.72,0.78,0.7,70.51691,"High_Value"
"MRI_faces_124",1,2,1,1,14,77.02813,"1191.jpg","1060.jpg",49,44,1,"y",2,0,1186.31,0.29,0.32,78.71709,"Low_Value"
"MRI_faces_124",1,2,1,1,15,84.02935,"2229.jpg","2063.jpg",18,11,0,"b",1,0,890.1,0.63,0.72,85.41711,"High_Value"
"MRI_faces_124",1,2,1,1,16,88.0301,"1191.jpg","1226.jpg",49,53,1,"y",2,0,864.34,0.29,0.23,89.38372,"Low_Value"
"MRI_faces_124",1,2,1,1,17,91.03054,"2112.jpg","2212.jpg",9,12,1,"b",1,1,1090.89,0.78,0.72,92.61712,"High_Value"
"MRI_faces_124",1,2,1,1,18,96.03145,"1073.jpg","1080.jpg",48,47,1,"b",2,1,1119,0.29,0.3,97.65069,"Low_Value"
"MRI_faces_124",1,2,1,1,19,99.01712,"1017.jpg","1226.jpg",54,53,1,"y",2,0,888.32,0.22,0.23,100.4172,"Low_Value"
"MRI_faces_124",1,2,1,1,20,107.0172,"2041.jpg","2112.jpg",15,9,0,"y",1,1,1084.21,0.68,0.78,108.601,"High_Value"
"MRI_faces_124",1,2,1,1,21,113.0178,"1226.jpg","1246.jpg",53,51,0,"y",2,1,1089.61,0.23,0.28,114.6183,"Low_Value"
"MRI_faces_124",1,2,1,1,22,118.0206,"1013.jpg","2209.jpg",50,43,0,"b",2,0,1179.83,0.28,0.35,119.7025,"Low_Value"
"MRI_faces_124",1,2,1,1,23,123.0195,"1192.jpg","1246.jpg",52,51,0,"b",2,0,1126.98,0.24,0.28,124.6532,"Low_Value"
"MRI_faces_124",1,2,1,1,24,126.0215,"1073.jpg","1204.jpg",48,45,1,"b",2,1,1097.93,0.29,0.32,127.6205,"Low_Value"
"MRI_faces_124",1,2,1,1,25,140.0224,"2181.jpg","1035.jpg",10,16,0,"b",1,0,815,0.75,0.67,141.3395,"High_Value"
"MRI_faces_124",1,2,1,1,26,143.023,"1080.jpg","1191.jpg",47,49,0,"y",2,1,974.5,0.3,0.29,144.5011,"Low_Value"
"MRI_faces_124",1,2,1,1,27,147.0237,"1060.jpg","1246.jpg",44,51,0,"b",2,0,1121.76,0.32,0.28,148.6512,"Low_Value"
"MRI_faces_124",1,2,1,1,28,151.0244,"1204.jpg","1191.jpg",45,49,0,"b",2,0,867.03,0.32,0.29,152.3915,"Low_Value"
"MRI_faces_124",1,2,1,1,29,154.0248,"2015.jpg","2041.jpg",8,15,1,"b",1,1,873.59,0.79,0.68,155.4013,"High_Value"
"MRI_faces_124",1,2,1,1,30,157.0254,"2229.jpg","2112.jpg",18,9,0,"y",1,1,957.06,0.63,0.78,158.4846,"High_Value"
"MRI_faces_124",1,2,1,1,31,163.0265,"2041.jpg","1035.jpg",15,16,0,"y",1,1,1143.93,0.68,0.67,164.668,"High_Value"
"MRI_faces_124",1,2,1,1,32,169.0275,"2218.jpg","1114.jpg",14,13,1,"b",1,1,1040.96,0.7,0.7,170.5681,"High_Value"
"MRI_faces_124",1,2,1,1,33,172.028,"1060.jpg","1017.jpg",44,54,0,"b",2,0,1091.44,0.32,0.22,173.6181,"Low_Value"
"MRI_faces_124",1,2,1,1,34,175.0285,"1204.jpg","2209.jpg",45,43,0,"b",2,0,1117.91,0.32,0.35,176.6457,"Low_Value"
"MRI_faces_124",1,2,1,1,35,179.0292,"2015.jpg","1114.jpg",8,13,1,"y",1,0,980.21,0.79,0.7,180.5016,"High_Value"
"MRI_faces_124",1,2,1,1,36,182.0297,"2209.jpg","1060.jpg",43,44,1,"y",2,0,984.7,0.35,0.32,183.5135,"Low_Value"
"MRI_faces_124",1,2,1,1,37,185.0303,"1050.jpg","2181.jpg",17,10,1,"y",1,0,897.13,0.64,0.75,186.4184,"High_Value"
"MRI_faces_124",1,2,1,1,38,188.0308,"1050.jpg","2125.jpg",17,7,1,"y",1,0,957.59,0.64,0.81,189.485,"High_Value"
"MRI_faces_124",1,2,1,2,1,2.027127,"1017.jpg","1080.jpg",54,47,1,"y",2,0,865.02,0.22,0.3,3.383457,"Low_Value"
"MRI_faces_124",1,2,1,2,2,6.027258,"2015.jpg","2212.jpg",8,12,1,"b",1,1,968.88,0.79,0.72,7.49396,"High_Value"
"MRI_faces_124",1,2,1,2,3,9.027299,"2125.jpg","2063.jpg",7,11,0,"b",1,0,1109.84,0.81,0.72,10.63459,"High_Value"
"MRI_faces_124",1,2,1,2,4,14.02737,"1073.jpg","1060.jpg",48,44,1,"b",2,1,1041.82,0.29,0.32,15.56878,"Low_Value"
"MRI_faces_124",1,2,1,2,5,17.02739,"2010.jpg","1204.jpg",46,45,1,"y",2,0,1014.76,0.31,0.32,18.53589,"Low_Value"
"MRI_faces_124",1,2,1,2,6,20.02743,"2229.jpg","2015.jpg",18,8,0,"y",1,1,1338.72,0.63,0.79,21.86088,"High_Value"
"MRI_faces_124",1,2,1,2,7,34.02763,"2024.jpg","2248.jpg",56,6,0,"y",4,1,1246.52,0.21,0.81,35.77231,"Sanity"
"MRI_faces_124",1,2,1,2,8,38.02777,"2218.jpg","2181.jpg",14,10,1,"y",1,0,780.38,0.7,0.75,39.30633,"High_Value"
"MRI_faces_124",1,2,1,2,9,42.02775,"1050.jpg","2229.jpg",17,18,1,"y",1,0,1343.4,0.64,0.63,43.86137,"High_Value"
"MRI_faces_124",1,2,1,2,10,45.02774,"1114.jpg","1035.jpg",13,16,0,"b",1,0,1230.41,0.7,0.67,46.75769,"High_Value"
"MRI_faces_124",1,2,1,2,11,48.02782,"1013.jpg","1073.jpg",50,48,0,"b",2,0,1166.32,0.28,0.29,49.69148,"Low_Value"
"MRI_faces_124",1,2,1,2,12,53.02514,"2041.jpg","2218.jpg",15,14,0,"b",1,0,1157.01,0.68,0.7,54.67808,"High_Value"
"MRI_faces_124",1,2,1,2,13,56.02801,"2010.jpg","1013.jpg",46,50,1,"y",2,0,1110.13,0.31,0.28,57.62817,"Low_Value"
"MRI_faces_124",1,2,1,2,14,66.02748,"2229.jpg","2218.jpg",18,14,0,"y",1,1,1015.66,0.63,0.7,67.52797,"High_Value"
"MRI_faces_124",1,2,1,2,15,72.01154,"2010.jpg","1080.jpg",46,47,1,"y",2,0,1063.61,0.31,0.3,73.57884,"Low_Value"
"MRI_faces_124",1,2,1,2,16,75.01219,"1035.jpg","2229.jpg",16,18,1,"b",1,1,1214.96,0.67,0.63,76.72949,"High_Value"
"MRI_faces_124",1,2,1,2,17,79.01308,"1013.jpg","1191.jpg",50,49,0,"b",2,0,833.07,0.28,0.29,80.34673,"Low_Value"
"MRI_faces_124",1,2,1,2,18,84.01573,"1246.jpg","1013.jpg",51,50,1,"y",2,0,992.4,0.28,0.28,85.51435,"Low_Value"
"MRI_faces_124",1,2,1,2,19,91.01514,"2125.jpg","1035.jpg",7,16,0,"b",1,0,1016.03,0.81,0.67,92.53225,"High_Value"
"MRI_faces_124",1,2,1,2,20,96.01599,"2010.jpg","1192.jpg",46,52,1,"y",2,0,970.16,0.31,0.24,97.49528,"Low_Value"
"MRI_faces_124",1,2,1,2,21,99.01662,"1017.jpg","1204.jpg",54,45,1,"y",2,0,1000.53,0.22,0.32,100.5171,"Low_Value"
"MRI_faces_124",1,2,1,2,22,105.0177,"2041.jpg","2063.jpg",15,11,0,"y",1,1,889.48,0.68,0.72,106.4122,"High_Value"
"MRI_faces_124",1,2,1,2,23,109.0183,"2218.jpg","2212.jpg",14,12,1,"y",1,0,1169.87,0.7,0.72,110.6956,"High_Value"
"MRI_faces_124",1,2,1,2,24,121.0204,"1226.jpg","1073.jpg",53,48,0,"y",2,1,986.71,0.23,0.29,122.5124,"Low_Value"
"MRI_faces_124",1,2,1,2,25,124.0209,"1080.jpg","2209.jpg",47,43,0,"x",2,NA,999000,0.3,0.35,126.0214,"Low_Value"
"MRI_faces_124",1,2,1,2,26,127.0215,"1204.jpg","1246.jpg",45,51,0,"y",2,1,1176.66,0.32,0.28,128.6958,"Low_Value"
"MRI_faces_124",1,2,1,2,27,131.0221,"2209.jpg","1226.jpg",43,53,1,"b",2,1,1056.02,0.35,0.23,132.5793,"Low_Value"
"MRI_faces_124",1,2,1,2,28,137.0232,"1114.jpg","1050.jpg",13,17,0,"b",1,0,879.93,0.7,0.64,138.407,"High_Value"
"MRI_faces_124",1,2,1,2,29,140.0237,"1080.jpg","1246.jpg",47,51,0,"y",2,1,838.43,0.3,0.28,141.3626,"Low_Value"
"MRI_faces_124",1,2,1,2,30,149.0253,"2181.jpg","2015.jpg",10,8,0,"b",1,0,1047.85,0.75,0.79,150.5756,"High_Value"
"MRI_faces_124",1,2,1,2,31,153.026,"2153.jpg","2024.jpg",5,56,1,"b",4,1,870.16,0.82,0.21,154.3963,"Sanity"
"MRI_faces_124",1,2,1,2,32,157.0267,"1013.jpg","1017.jpg",50,54,0,"b",2,0,1075.46,0.28,0.22,158.5962,"Low_Value"
"MRI_faces_124",1,2,1,2,33,160.0272,"1035.jpg","2212.jpg",16,12,1,"b",1,1,898.94,0.67,0.72,161.4129,"High_Value"
"MRI_faces_124",1,2,1,2,34,163.0277,"1060.jpg","2010.jpg",44,46,0,"y",2,1,991.49,0.32,0.31,164.5131,"Low_Value"
"MRI_faces_124",1,2,1,2,35,173.013,"1226.jpg","2010.jpg",53,46,0,"b",2,0,823.15,0.23,0.31,174.3466,"Low_Value"
"MRI_faces_124",1,2,1,2,36,177.0133,"2063.jpg","2212.jpg",11,12,1,"b",1,1,896.88,0.72,0.72,178.4139,"High_Value"
"MRI_faces_124",1,2,1,2,37,185.0149,"2112.jpg","2125.jpg",9,7,1,"b",1,1,866.29,0.78,0.81,186.3819,"High_Value"
"MRI_faces_124",1,2,1,2,38,188.0298,"1050.jpg","2212.jpg",17,12,1,"b",1,1,986.33,0.64,0.72,189.5133,"High_Value"
"MRI_faces_124",1,2,2,1,1,2.015186,"1192.jpg","1017.jpg",52,54,0,"b",2,0,1022.09,0.24,0.22,3.545263,"Low_Value"
"MRI_faces_124",1,2,2,1,2,9.015273,"2015.jpg","2181.jpg",8,10,1,"b",1,1,849.99,0.79,0.75,10.36549,"High_Value"
"MRI_faces_124",1,2,2,1,3,22.0154,"2063.jpg","2181.jpg",11,10,1,"y",1,0,904.88,0.72,0.75,23.41567,"High_Value"
"MRI_faces_124",1,2,2,1,4,26.01563,"2024.jpg","2248.jpg",56,6,0,"y",4,1,1046.66,0.21,0.81,27.56611,"Sanity"
"MRI_faces_124",1,2,2,1,5,31.01653,"1204.jpg","1246.jpg",45,51,0,"b",2,0,966.76,0.32,0.28,32.4837,"Low_Value"
"MRI_faces_124",1,2,2,1,6,34.01937,"1192.jpg","1191.jpg",52,49,0,"b",2,0,830.91,0.24,0.29,35.35085,"Low_Value"
"MRI_faces_124",1,2,2,1,7,39.01799,"1013.jpg","1017.jpg",50,54,0,"b",2,0,943.33,0.28,0.22,40.46582,"Low_Value"
"MRI_faces_124",1,2,2,1,8,43.01871,"2010.jpg","1013.jpg",46,50,1,"y",2,0,1069.55,0.31,0.28,44.58569,"Low_Value"
"MRI_faces_124",1,2,2,1,9,52.02017,"1050.jpg","2229.jpg",17,18,1,"b",1,1,1164.1,0.64,0.63,53.68735,"High_Value"
"MRI_faces_124",1,2,2,1,10,57.02113,"1246.jpg","1192.jpg",51,52,1,"y",2,0,1046.14,0.28,0.24,58.56604,"Low_Value"
"MRI_faces_124",1,2,2,1,11,61.02174,"2010.jpg","1080.jpg",46,47,1,"y",2,0,1064.53,0.31,0.3,62.58901,"Low_Value"
"MRI_faces_124",1,2,2,1,12,68.02296,"1246.jpg","1013.jpg",51,50,1,"y",2,0,965.33,0.28,0.28,69.48999,"Low_Value"
"MRI_faces_124",1,2,2,1,13,72.02371,"2041.jpg","1050.jpg",15,17,0,"y",1,1,904.57,0.68,0.64,73.42402,"High_Value"
"MRI_faces_124",1,2,2,1,14,78.02474,"1204.jpg","1073.jpg",45,48,0,"y",2,1,1063.55,0.32,0.29,79.58312,"Low_Value"
"MRI_faces_124",1,2,2,1,15,83.01637,"2212.jpg","2015.jpg",12,8,0,"y",1,1,827.9,0.72,0.79,84.34977,"High_Value"
"MRI_faces_124",1,2,2,1,16,87.01641,"1017.jpg","1226.jpg",54,53,1,"b",2,1,975.85,0.22,0.23,88.49988,"Low_Value"
"MRI_faces_124",1,2,2,1,17,90.01635,"1191.jpg","1080.jpg",49,47,1,"y",2,0,893.93,0.29,0.3,91.41676,"Low_Value"
"MRI_faces_124",1,2,2,1,18,93.01644,"1114.jpg","1035.jpg",13,16,0,"b",1,0,1203.83,0.7,0.67,94.72782,"High_Value"
"MRI_faces_124",1,2,2,1,19,97.01652,"1226.jpg","1073.jpg",53,48,0,"y",2,1,1034.77,0.23,0.29,98.55017,"Low_Value"
"MRI_faces_124",1,2,2,1,20,110.0167,"1035.jpg","2125.jpg",16,7,1,"y",1,0,816.61,0.67,0.81,111.3336,"High_Value"
"MRI_faces_124",1,2,2,1,21,114.0168,"1204.jpg","1191.jpg",45,49,0,"b",2,0,842.5,0.32,0.29,115.367,"Low_Value"
"MRI_faces_124",1,2,2,1,22,117.0168,"1013.jpg","2209.jpg",50,43,0,"b",2,0,1149.51,0.28,0.35,118.6669,"Low_Value"
"MRI_faces_124",1,2,2,1,23,122.0169,"1226.jpg","1246.jpg",53,51,0,"y",2,1,1064.44,0.23,0.28,123.5839,"Low_Value"
"MRI_faces_124",1,2,2,1,24,125.0169,"2125.jpg","2112.jpg",7,9,0,"b",1,0,1065.39,0.81,0.78,126.5838,"High_Value"
"MRI_faces_124",1,2,2,1,25,129.017,"1114.jpg","2112.jpg",13,9,0,"b",1,0,974.29,0.7,0.78,130.4838,"High_Value"
"MRI_faces_124",1,2,2,1,26,135.018,"2212.jpg","1050.jpg",12,17,0,"y",1,1,1068.3,0.72,0.64,136.5852,"High_Value"
"MRI_faces_124",1,2,2,1,27,138.0185,"2041.jpg","2063.jpg",15,11,0,"y",1,1,963.78,0.68,0.72,139.4857,"High_Value"
"MRI_faces_124",1,2,2,1,28,142.0202,"2218.jpg","2041.jpg",14,15,1,"b",1,1,1286.04,0.7,0.68,143.803,"High_Value"
"MRI_faces_124",1,2,2,1,29,147.0201,"1191.jpg","1226.jpg",49,53,1,"b",2,1,973.2,0.29,0.23,148.4871,"Low_Value"
"MRI_faces_124",1,2,2,1,30,151.0208,"1035.jpg","2212.jpg",16,12,1,"b",1,1,1062.45,0.67,0.72,152.5842,"High_Value"
"MRI_faces_124",1,2,2,1,31,163.0229,"1060.jpg","1073.jpg",44,48,0,"y",2,1,1020.33,0.32,0.29,164.54,"Low_Value"
"MRI_faces_124",1,2,2,1,32,169.024,"2218.jpg","2212.jpg",14,12,1,"y",1,0,1081.29,0.7,0.72,170.6012,"High_Value"
"MRI_faces_124",1,2,2,1,33,172.0245,"2218.jpg","2125.jpg",14,7,1,"y",1,0,961.81,0.7,0.81,173.4844,"High_Value"
"MRI_faces_124",1,2,2,1,34,176.0252,"2218.jpg","2181.jpg",14,10,1,"y",1,0,828.11,0.7,0.75,177.3512,"High_Value"
"MRI_faces_124",1,2,2,1,35,179.0176,"1114.jpg","2218.jpg",13,14,0,"b",1,0,1194.68,0.7,0.7,180.7178,"High_Value"
"MRI_faces_124",1,2,2,1,36,182.0262,"2015.jpg","2041.jpg",8,15,1,"b",1,1,1058.08,0.79,0.68,183.5767,"High_Value"
"MRI_faces_124",1,2,2,1,37,185.0177,"2153.jpg","2194.jpg",5,55,1,"b",4,1,1165.55,0.82,0.22,186.6846,"Sanity"
"MRI_faces_124",1,2,2,1,38,188.0273,"1191.jpg","1060.jpg",49,44,1,"y",2,0,1054.99,0.29,0.32,189.5778,"Low_Value"
"MRI_faces_124",1,2,2,2,1,2.029381,"1060.jpg","1246.jpg",44,51,0,"b",2,0,1207.61,0.32,0.28,3.732754,"Low_Value"
"MRI_faces_124",1,2,2,2,2,6.016169,"2015.jpg","2229.jpg",8,18,1,"b",1,1,976.86,0.79,0.63,7.50004,"High_Value"
"MRI_faces_124",1,2,2,2,3,9.029529,"2125.jpg","1050.jpg",7,17,0,"b",1,0,959.46,0.81,0.64,10.48395,"High_Value"
"MRI_faces_124",1,2,2,2,4,14.01762,"2209.jpg","1080.jpg",43,47,1,"y",2,0,838.37,0.35,0.3,15.36783,"Low_Value"
"MRI_faces_124",1,2,2,2,5,17.0182,"1080.jpg","1246.jpg",47,51,0,"b",2,0,1272.79,0.3,0.28,18.80198,"Low_Value"
"MRI_faces_124",1,2,2,2,6,20.01874,"1226.jpg","2010.jpg",53,46,0,"b",2,0,983.25,0.23,0.31,21.50241,"Low_Value"
"MRI_faces_124",1,2,2,2,7,34.0211,"1060.jpg","2209.jpg",44,43,0,"b",2,0,1169.89,0.32,0.35,35.69675,"Low_Value"
"MRI_faces_124",1,2,2,2,8,38.02183,"1114.jpg","2015.jpg",13,8,0,"b",1,0,916.16,0.7,0.79,39.43882,"High_Value"
"MRI_faces_124",1,2,2,2,9,42.02262,"2010.jpg","1192.jpg",46,52,1,"y",2,0,869.36,0.31,0.24,43.39691,"Low_Value"
"MRI_faces_124",1,2,2,2,10,45.02309,"1204.jpg","2010.jpg",45,46,0,"b",2,0,1010.9,0.32,0.31,46.54028,"Low_Value"
"MRI_faces_124",1,2,2,2,11,48.02356,"1204.jpg","1017.jpg",45,54,0,"b",2,0,1220.42,0.32,0.22,49.74682,"Low_Value"
"MRI_faces_124",1,2,2,2,12,53.02443,"2229.jpg","2112.jpg",18,9,0,"y",1,1,986.56,0.63,0.78,54.51369,"High_Value"
"MRI_faces_124",1,2,2,2,13,56.02501,"2112.jpg","2181.jpg",9,10,1,"y",1,0,1003,0.78,0.75,57.53036,"High_Value"
"MRI_faces_124",1,2,2,2,14,66.02672,"1035.jpg","2229.jpg",16,18,1,"b",1,1,1099.27,0.67,0.63,67.62709,"High_Value"
"MRI_faces_124",1,2,2,2,15,72.02774,"2015.jpg","2125.jpg",8,7,1,"y",1,0,988.24,0.79,0.81,73.51392,"High_Value"
"MRI_faces_124",1,2,2,2,16,75.02834,"1035.jpg","2181.jpg",16,10,1,"y",1,0,760.64,0.67,0.75,76.28062,"High_Value"
"MRI_faces_124",1,2,2,2,17,79.0291,"2112.jpg","2041.jpg",9,15,1,"b",1,1,972.93,0.78,0.68,80.49728,"High_Value"
"MRI_faces_124",1,2,2,2,18,84.01358,"2063.jpg","1114.jpg",11,13,1,"y",1,0,846.48,0.72,0.7,85.36409,"High_Value"
"MRI_faces_124",1,2,2,2,19,91.01452,"1017.jpg","1080.jpg",54,47,1,"y",2,0,1201.46,0.22,0.3,92.71462,"Low_Value"
"MRI_faces_124",1,2,2,2,20,96.01541,"1204.jpg","2209.jpg",45,43,0,"b",2,0,964.57,0.32,0.35,97.48236,"Low_Value"
"MRI_faces_124",1,2,2,2,21,99.01583,"2212.jpg","2112.jpg",12,9,0,"y",1,1,1018.15,0.72,0.78,100.5476,"High_Value"
"MRI_faces_124",1,2,2,2,22,105.017,"1017.jpg","1060.jpg",54,44,1,"y",2,0,865.03,0.22,0.32,106.3839,"Low_Value"
"MRI_faces_124",1,2,2,2,23,109.0175,"1013.jpg","1191.jpg",50,49,0,"b",2,0,1103.45,0.28,0.29,110.631,"Low_Value"
"MRI_faces_124",1,2,2,2,24,121.0197,"1050.jpg","1114.jpg",17,13,1,"y",1,0,1343.25,0.64,0.7,122.8701,"High_Value"
"MRI_faces_124",1,2,2,2,25,124.0202,"2153.jpg","2024.jpg",5,56,1,"b",4,1,1123.78,0.82,0.21,125.6481,"Sanity"
"MRI_faces_124",1,2,2,2,26,127.0208,"1226.jpg","2209.jpg",53,43,0,"y",2,1,1031.18,0.23,0.35,128.5545,"Low_Value"
"MRI_faces_124",1,2,2,2,27,131.0215,"2248.jpg","2194.jpg",6,55,1,"b",4,1,1155.54,0.81,0.22,132.6814,"Sanity"
"MRI_faces_124",1,2,2,2,28,137.0225,"2125.jpg","2063.jpg",7,11,0,"b",1,0,991.48,0.81,0.72,138.5149,"High_Value"
"MRI_faces_124",1,2,2,2,29,140.023,"1060.jpg","2010.jpg",44,46,0,"b",2,0,1037.04,0.32,0.31,141.5648,"Low_Value"
"MRI_faces_124",1,2,2,2,30,149.0246,"1073.jpg","1080.jpg",48,47,1,"b",2,1,1051.42,0.29,0.3,150.5751,"Low_Value"
"MRI_faces_124",1,2,2,2,31,153.0253,"1035.jpg","2041.jpg",16,15,1,"b",1,1,1033.7,0.67,0.68,154.5591,"High_Value"
"MRI_faces_124",1,2,2,2,32,157.0259,"1073.jpg","1192.jpg",48,52,1,"b",2,1,1173.07,0.29,0.24,158.6984,"Low_Value"
"MRI_faces_124",1,2,2,2,33,160.0265,"2209.jpg","1192.jpg",43,52,1,"y",2,0,1116.52,0.35,0.24,161.6437,"Low_Value"
"MRI_faces_124",1,2,2,2,34,163.027,"2229.jpg","2218.jpg",18,14,0,"x",1,NA,999000,0.63,0.7,165.0276,"High_Value"
"MRI_faces_124",1,2,2,2,35,173.0288,"2212.jpg","2063.jpg",12,11,0,"y",1,1,1121.23,0.72,0.72,174.6486,"High_Value"
"MRI_faces_124",1,2,2,2,36,177.0295,"2229.jpg","2063.jpg",18,11,0,"y",1,1,988.51,0.63,0.72,178.5153,"High_Value"
"MRI_faces_124",1,2,2,2,37,185.0153,"2181.jpg","1050.jpg",10,17,0,"b",1,0,874.74,0.75,0.64,186.3988,"High_Value"
"MRI_faces_124",1,2,2,2,38,188.0153,"1073.jpg","1013.jpg",48,50,1,"b",2,1,932.71,0.29,0.28,189.4489,"Low_Value"
"MRI_faces_125",1,1,1,1,1,2.032339,"1173.jpg","2024.jpg",53,46,1,"y",2,0,945.48,0.23,0.31,3.475978,"Low_Value"
"MRI_faces_125",1,1,1,1,2,6.033108,"2045.jpg","2043.jpg",51,47,0,"b",2,0,1379.76,0.26,0.3,7.908265,"Low_Value"
"MRI_faces_125",1,1,1,1,3,13.02492,"1114.jpg","1035.jpg",14,7,0,"b",1,0,935.92,0.71,0.8,14.46816,"High_Value"
"MRI_faces_125",1,1,1,1,4,16.02489,"2039.jpg","1145.jpg",45,54,1,"y",2,0,1090.92,0.31,0.22,17.61864,"Low_Value"
"MRI_faces_125",1,1,1,1,5,21.02504,"2248.jpg","1114.jpg",12,14,1,"y",1,0,1202.79,0.74,0.71,22.73615,"High_Value"
"MRI_faces_125",1,1,1,1,6,31.02518,"2110.jpg","1173.jpg",48,53,0,"x",2,NA,999000,0.28,0.23,33.02538,"Low_Value"
"MRI_faces_125",1,1,1,1,7,34.02525,"2094.jpg","2089.jpg",15,11,1,"b",1,1,1018.58,0.71,0.74,35.54215,"High_Value"
"MRI_faces_125",1,1,1,1,8,37.02525,"2153.jpg","1035.jpg",8,7,0,"b",1,0,1075.58,0.79,0.8,38.60873,"High_Value"
"MRI_faces_125",1,1,1,1,9,46.0254,"2110.jpg","2164.jpg",48,44,0,"y",2,1,1071.42,0.28,0.37,47.59222,"Low_Value"
"MRI_faces_125",1,1,1,1,10,49.02555,"2039.jpg","1073.jpg",45,43,1,"b",2,1,1294.29,0.31,0.37,50.82557,"Low_Value"
"MRI_faces_125",1,1,1,1,11,59.02577,"2039.jpg","2045.jpg",45,51,1,"b",2,1,1070.06,0.31,0.26,60.59286,"Low_Value"
"MRI_faces_125",1,1,1,1,12,64.02669,"1146.jpg","2164.jpg",49,44,0,"y",2,1,1123.12,0.27,0.37,65.64374,"Low_Value"
"MRI_faces_125",1,1,1,1,13,69.02755,"2112.jpg","2094.jpg",16,15,0,"y",1,1,1066.27,0.66,0.71,70.59459,"High_Value"
"MRI_faces_125",1,1,1,1,14,77.02869,"1035.jpg","2089.jpg",7,11,1,"b",1,1,1037.14,0.8,0.74,78.56264,"High_Value"
"MRI_faces_125",1,1,1,1,15,84.03016,"2043.jpg","1145.jpg",47,54,1,"b",2,1,1293.65,0.3,0.22,85.8261,"Low_Value"
"MRI_faces_125",1,1,1,1,16,88.03087,"2118.jpg","1031.jpg",9,18,0,"y",1,1,1283.98,0.78,0.66,89.8146,"High_Value"
